"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000198237",108.635676183476,-0.594891874794549,0.240194745503272,-2.47670644729588,0.0132600913114469,0.0789483339227671
"ENSG00000272631",70.8546787475315,0.672735211468141,0.271625347702117,2.47670262425548,0.0132602333327786,0.0789483339227671
"ENSG00000058600",489.438714152873,0.26028457392461,0.105113047137766,2.47623469219257,0.0132776266020389,0.0789925174647605
"ENSG00000110721",97.637448763823,0.545487648769929,0.220296083310545,2.47615681846223,0.013280523164317,0.0789925174647605
"ENSG00000137404",129.002195100485,-0.561699245269596,0.226827305666959,-2.47632992693708,0.0132740850450795,0.0789925174647605
"ENSG00000160741",590.850366702219,0.312821338710262,0.12634180637428,2.47599229176404,0.0132866446749895,0.0790034102970395
"ENSG00000037749",833.327480118876,0.239164556994169,0.096602843264598,2.47575070165472,0.0132956379884529,0.0790187592480836
"ENSG00000139233",199.957077893703,0.35664779358477,0.144059815122063,2.47569242874969,0.0132978080320288,0.0790187592480836
"ENSG00000134248",582.615206699843,0.308807558751151,0.124765875525487,2.47509631500217,0.0133200248945932,0.0791252446561078
"ENSG00000085982",1100.95709151911,-0.294456544523098,0.119000365650184,-2.47441714077324,0.0133453773606522,0.0792502818756562
"ENSG00000186088",159.237531731671,0.533374660708114,0.215589278727375,2.47403147251398,0.0133597927059848,0.0793103103419439
"ENSG00000174501",222.264135701403,-0.624205070541858,0.252324431776538,-2.47381938461933,0.0133677259015809,0.0793318312850827
"ENSG00000123737",432.774892679245,0.526988743165336,0.213208312858351,2.4717082373587,0.0134469211235886,0.079776112271548
"ENSG00000119397",257.982447177576,-0.313162092040423,0.126724417908255,-2.47120560669802,0.0134658372473944,0.0798626064124859
"ENSG00000167323",1365.87352056418,0.406285580048934,0.164450866622168,2.4705590696727,0.0134902037522814,0.0799813593362079
"ENSG00000132768",163.312269512052,0.361324326053601,0.146304158621108,2.46967912230945,0.0135234295538224,0.0801525443301062
"ENSG00000167186",276.200226946458,-0.292976035774176,0.11863778706358,-2.46950017381195,0.0135301952839311,0.0801668423917604
"ENSG00000092094",294.685775003033,-0.282504003701534,0.114431343424176,-2.46876419736107,0.0135580527220772,0.0803060601084118
"ENSG00000129680",827.500487455541,0.326118599768604,0.132107623782412,2.46858273906841,0.0135649288806072,0.080320953484367
"ENSG00000267427",860.619509699038,0.348299012387547,0.141131552153901,2.46790322271617,0.0135907057701762,0.0804477167334605
"ENSG00000174807",12934.010954825,-0.683022239900164,0.276776383891059,-2.46777644211511,0.0135955198743236,0.0804503529838268
"ENSG00000143612",2588.12640702821,0.204656179898645,0.0829777990744385,2.46639682157694,0.0136480042014567,0.0807349814872552
"ENSG00000058056",430.913982561762,0.372935540843635,0.151249676444409,2.46569480087916,0.0136747795241358,0.0808673940067311
"ENSG00000070214",3523.27344315094,0.320294558558692,0.12991686296196,2.46538094637088,0.0136867650494054,0.0809122884060357
"ENSG00000145358",36.6633541175897,-0.849811216431272,0.344720806693539,-2.46521590786008,0.0136930712875878,0.0809235904239184
"ENSG00000197885",223.100544383342,-0.310841876130938,0.126148433710113,-2.46409619991992,0.0137359239314281,0.0811247720324722
"ENSG00000198721",460.363706289873,-0.307537643074418,0.124802100614752,-2.46420245780756,0.0137318522268218,0.0811247720324722
"ENSG00000100461",908.699699719043,-0.242603075820828,0.0984696086437846,-2.46373555416929,0.0137497514972986,0.0811583452711144
"ENSG00000187118",144.007330991959,0.43021741265607,0.174637487213678,2.46348833529468,0.0137592372487874,0.0811583452711144
"ENSG00000197372",66.885936882452,-0.597841797847591,0.242666586221235,-2.46363459904838,0.0137536244323926,0.0811583452711144
"ENSG00000272282",9.04896799975655,-1.31016203315352,0.531829149297212,-2.46350173713653,0.0137587228739895,0.0811583452711144
"ENSG00000100523",680.335500976247,-0.274055348252386,0.111279682263305,-2.46276177895555,0.0137871485666294,0.0812709157664788
"ENSG00000257894",5.91047834597994,2.47332009281492,1.0042756921919,2.46278996100835,0.0137860649962402,0.0812709157664788
"ENSG00000119938",3614.17240959025,-0.424709473397714,0.172517276493445,-2.46183734191892,0.0138227339227444,0.0814546064599483
"ENSG00000231995",40.218526410418,-0.770893703693989,0.313152657841657,-2.46171854011146,0.0138273129654315,0.0814555240749908
"ENSG00000163950",723.157428440203,0.221579540079209,0.0900221735413469,2.46138847089088,0.0138400420338759,0.081504436857635
"ENSG00000197451",992.149341253877,0.369252959543341,0.150036384209491,2.46108943166588,0.0138515833676254,0.0815202645301442
"ENSG00000260578",73.1113658302407,-0.904283379406826,0.367415930513043,-2.46119807092775,0.0138473894837782,0.0815202645301442
"ENSG00000230587",6.54533326338795,1.60339188552508,0.651788006821376,2.45998985673955,0.0138940942536601,0.0817443276936582
"ENSG00000144736",354.59386393659,-0.326530229318287,0.132770106033072,-2.45936558367251,0.0139182806264281,0.0818163640561695
"ENSG00000164185",14.4740698117068,1.23379489652507,0.501655922527699,2.45944449396377,0.0139152213337763,0.0818163640561695
"ENSG00000165775",793.61451626763,0.282191317025879,0.114743176703389,2.45932982799791,0.0139196670425185,0.0818163640561695
"ENSG00000111199",151.922523242562,0.55013885608585,0.223746822509109,2.45875606150096,0.013941931356535,0.0819210803862769
"ENSG00000154222",691.520899255238,0.280839544547655,0.114230579838032,2.45853207561284,0.0139506313857208,0.0819220010749322
"ENSG00000177868",272.236607114509,-0.367021138468597,0.14928521868025,-2.45852296505462,0.0139509853581856,0.0819220010749322
"ENSG00000144040",235.372437714884,-0.360743466129784,0.146749301092062,-2.45822953462297,0.0139623902498144,0.081941713675408
"ENSG00000147454",574.321267437792,-0.338644302537032,0.137767071124396,-2.45809321322695,0.013967691513826,0.081941713675408
"ENSG00000196591",1287.13702100928,-0.29739717587076,0.12098658493357,-2.45810042521698,0.0139674110095798,0.081941713675408
"ENSG00000185070",1020.46085270682,-0.69527261986284,0.282867038615769,-2.45794852332462,0.0139733201558247,0.0819486276017554
"ENSG00000132846",247.70158974117,-0.495926032739444,0.201810292289822,-2.45738721802771,0.0139951746807613,0.0820506659491304
"ENSG00000138185",1336.72660536786,-0.364657249280346,0.148401497613353,-2.45723429443029,0.0140011340164265,0.0820594789664206
"ENSG00000162654",50.1390391237887,-0.785949906250308,0.319935061861026,-2.45659197737981,0.0140261891736904,0.0821801697847624
"ENSG00000162695",856.628477881968,0.308696896349525,0.125670484500331,2.45639934927371,0.0140337108167176,0.0821980867334142
"ENSG00000187735",2385.38180711977,-0.284312429769383,0.115776471314986,-2.4557012883548,0.0140609981753335,0.082331726994838
"ENSG00000153208",80.1993024568157,-1.20043836617589,0.488926956952273,-2.45525093085239,0.0140786275926398,0.0823921073975231
"ENSG00000168491",9.64551444419294,-1.40265149519278,0.571296101084737,-2.4552092908205,0.0140802585924521,0.0823921073975231
"ENSG00000109519",324.788134165784,0.465758024894498,0.189765626936651,2.45438561457698,0.0141125554865258,0.0825548631780092
"ENSG00000117410",652.672851377416,0.363522402105265,0.148130379782703,2.45407054676108,0.014124926781114,0.0826009929101982
"ENSG00000140543",136.076607181256,-0.550208479748337,0.224225810872631,-2.4538142045604,0.0141349992449008,0.082633654315825
"ENSG00000215630",63.3516555814992,-0.674033293544717,0.274738229652548,-2.45336549775815,0.0141526455564364,0.0827105578932964
"ENSG00000093072",611.983158377389,-0.448596757570074,0.182877924447085,-2.45298473791392,0.0141676349588338,0.0827718901544812
"ENSG00000253304",418.822570659056,0.816385134856098,0.332952175665114,2.45195915366904,0.0142080789170814,0.0829818500659858
"ENSG00000164008",114.602400914927,-0.374578363350564,0.152819801213017,-2.45111144221707,0.0142415853164935,0.0831248157221008
"ENSG00000167393",198.934114662613,-0.362268161108205,0.147793942862681,-2.4511705560545,0.0142392465408056,0.0831248157221008
"ENSG00000229212",113.943578122549,-0.65721892389892,0.268153431595244,-2.45090625911117,0.01424970579631,0.0831458593913332
"ENSG00000078747",1515.13088690395,0.253365825019265,0.103382251825686,2.45076713405766,0.0142552142370118,0.0831516535237796
"ENSG00000169220",75.605964529781,-0.491333461505682,0.200530056769656,-2.45017365187337,0.0142787333484415,0.0832362093488254
"ENSG00000213888",27.1737490281729,-0.853476156158043,0.348343096727005,-2.4501021096075,0.0142815708083036,0.0832362093488254
"ENSG00000213965",144.620161964518,0.361000139656087,0.147343431455727,2.45005926690773,0.0142832702439472,0.0832362093488254
"ENSG00000253203",114.123844233747,-0.566768031506393,0.231358317005372,-2.44974133129277,0.0142958873286496,0.0832833803091055
"ENSG00000220205",670.824229972893,0.445691341458551,0.181976817751513,2.44916548693107,0.0143187643994424,0.0833902740087706
"ENSG00000187957",8.48933558324919,1.79714959425388,0.733932928359816,2.44865644367548,0.0143390144894379,0.0834818058245333
"ENSG00000095066",212.073368297694,-0.33371443928415,0.136291143448612,-2.44854090177895,0.0143436143414182,0.0834821928246577
"ENSG00000151689",339.150743176102,-0.320175299389425,0.130770887100683,-2.44836833708191,0.0143504867584147,0.0834958021030667
"ENSG00000028839",420.301570494487,-0.337594776621179,0.1379225743408,-2.4477122634544,0.0143766415157995,0.0835687668918711
"ENSG00000231298",4.32637818713373,2.07242614029054,0.846602630293527,2.44793255552727,0.0143678547592266,0.0835687668918711
"ENSG00000236438",73.018100520273,-0.847484542583768,0.346221990186886,-2.44780680200673,0.0143728700904885,0.0835687668918711
"ENSG00000006062",196.877940922506,-0.6343094486721,0.259255125872424,-2.44666116643818,0.0144186317529813,0.083759969631278
"ENSG00000142632",83.5757177288582,0.953515796480109,0.389711214596537,2.44672403761147,0.0144161170767299,0.083759969631278
"ENSG00000165197",189.787742299595,-0.860226639423688,0.351640572981205,-2.44632361996995,0.0144321393104391,0.0837861642398199
"ENSG00000249565",193.054185779439,0.39817192628116,0.162763558898726,2.44632108670534,0.0144322407259684,0.0837861642398199
"ENSG00000095139",4328.01378225504,0.18341967846833,0.0749838952302145,2.44612096911206,0.0144402541261022,0.0837985434399968
"ENSG00000108424",4783.92439767057,0.224842817726635,0.0919211313572305,2.44604058290835,0.0144434741720635,0.0837985434399968
"ENSG00000085491",837.93770117603,0.234515387802764,0.0958908509010943,2.44564925223839,0.0144591588279839,0.0838631212023066
"ENSG00000126581",965.696780694132,0.220365122823391,0.0901225434708964,2.44517203283942,0.0144783062565931,0.0839477360564111
"ENSG00000085563",98.1655954526343,-0.710133442123079,0.290441035404932,-2.44501759585388,0.0144845075040795,0.0839572570625194
"ENSG00000241973",2514.91792119262,-0.201941022896153,0.0826008178071511,-2.44478236725968,0.014493957350424,0.083985596163643
"ENSG00000042317",206.646866440203,-0.318338948508032,0.130221040673924,-2.44460454977594,0.0145011044259297,0.0840005781703352
"ENSG00000121454",71.264409759491,-0.73876949848592,0.302247531945359,-2.44425320442146,0.0145152353000992,0.0840559930979013
"ENSG00000108799",1334.3997369486,0.349886052853276,0.143153916960349,2.44412489914745,0.0145203986778488,0.0840594598090492
"ENSG00000157429",43.3035229474117,-0.611039548774544,0.250028920069795,-2.44387548689958,0.0145304403869592,0.0840867155024452
"ENSG00000233247",216.977801660572,-0.33980166900692,0.139047502643753,-2.4437811722337,0.0145342392312942,0.0840867155024452
"ENSG00000156860",1074.34765155869,0.194702280904237,0.0796971773713475,2.44302605595459,0.0145646856965607,0.0842320833052186
"ENSG00000162004",41.7828539440023,0.820584528318392,0.335901611132413,2.44293120700429,0.0145685140009297,0.0842320833052186
"ENSG00000164938",1965.43112876615,-0.29038132956618,0.118878380004194,-2.4426756955801,0.0145788313972301,0.0842652794036387
"ENSG00000131263",1169.50576390563,0.168276569784723,0.0689026939465341,2.44223498598327,0.0145966421219754,0.0843417523301464
"ENSG00000144161",99.1544870920168,-0.537248872255229,0.220003326146432,-2.44200340815594,0.0146060087351457,0.0843694011473364
"ENSG00000163686",93.6008101091686,0.509308862699575,0.208630373717625,2.4412018903293,0.0146384685950188,0.0845303854428573
"ENSG00000164379",140.541769676929,-0.639492209389947,0.261986966926064,-2.44093138255393,0.0146494379595311,0.0845672100391111
"ENSG00000175782",447.397278973983,0.326001562740942,0.133592912682012,2.44026091052387,0.0146766575227767,0.0846712557274227
"ENSG00000187866",361.286052381569,-0.335284045991895,0.137394489617545,-2.44030198682059,0.0146749886421698,0.0846712557274227
"ENSG00000143512",9.91314549752155,-1.50265474055218,0.615870377064628,-2.43988799674723,0.0146918162169094,0.0847321627417434
"ENSG00000215190",149.046323636017,-0.597770092311878,0.245166563027505,-2.43822030594284,0.0147597757102102,0.0850974545095556
"ENSG00000110713",2333.80306846588,0.253309000419647,0.103903824289464,2.43791797031414,0.0147721257076851,0.085142001535844
"ENSG00000127561",40.6527247487825,1.12554023135109,0.461837022600251,2.43709398829491,0.0148058304920282,0.085309564615363
"ENSG00000185787",7315.76352975199,0.286931162099395,0.117780272086172,2.43615638694965,0.0148442652624388,0.0855042680036944
"ENSG00000230216",12.4209248307584,1.10001866591204,0.451666979213151,2.43546399568192,0.0148727046284765,0.0856412932249512
"ENSG00000164167",155.799923372385,0.41689213877005,0.171193848374577,2.43520513574693,0.0148833493970904,0.0856757984205752
"ENSG00000008441",10802.2094408843,-0.327328255673729,0.134475300828227,-2.43411432179538,0.0149282793347372,0.0858188219462147
"ENSG00000010310",14.3213083714611,-1.13712335495794,0.467197680535498,-2.43392337405138,0.0149361566297919,0.0858188219462147
"ENSG00000106299",1416.96152720538,0.365789145798127,0.150276740766804,2.43410353413074,0.0149287242679147,0.0858188219462147
"ENSG00000168101",238.869461776486,0.369144660895689,0.151649951692622,2.43418910969326,0.0149251950572138,0.0858188219462147
"ENSG00000170145",3172.88525870365,0.317489293810724,0.130430623326047,2.43416220604169,0.0149263045079985,0.0858188219462147
"ENSG00000259036",6.53016195334099,-2.08770981625388,0.85772750460069,-2.4340012475475,0.0149329436202534,0.0858188219462147
"ENSG00000102030",216.221593340536,0.30430838771572,0.125049770784237,2.43349816482894,0.0149537112287714,0.0858928859257096
"ENSG00000156345",156.072699382882,-0.557217158883897,0.229049980537993,-2.43273174516367,0.0149853984809731,0.0860480552002244
"ENSG00000085511",744.984324829997,-0.546864957177316,0.224861942311999,-2.43200317294482,0.0150155757748292,0.0861575577587358
"ENSG00000132467",583.698085823282,0.287197228120469,0.118094241596393,2.43193253318832,0.0150185045020658,0.0861575577587358
"ENSG00000148516",10692.140246837,0.415802643002538,0.170971537749284,2.43199919984506,0.0150157404863566,0.0861575577587358
"ENSG00000116667",2824.17643425211,0.930097611312193,0.382516503116642,2.43152283296016,0.0150355006148956,0.0862281980141084
"ENSG00000116918",544.307928151714,0.282622657833769,0.116320110389374,2.429697297292,0.0151114377193169,0.0866367140726091
"ENSG00000143942",13.3087255641558,1.03946604595335,0.427855997745221,2.42947639259769,0.0151206495988047,0.0866625466423868
"ENSG00000105339",547.825524082279,0.387613576561802,0.159670786219543,2.42757980804857,0.0151999422105727,0.0870898991312059
"ENSG00000057294",15.1127149651052,2.05253744958325,0.846096822148832,2.42588956234396,0.0152709165076048,0.0874693398094998
"ENSG00000122359",7880.91903930502,0.351762452968416,0.145041781374625,2.4252491222502,0.0152978850475706,0.0875965650345186
"ENSG00000104611",839.856661713068,-0.538337695035706,0.222003477872627,-2.42490658342106,0.0153123263510217,0.0876520017886432
"ENSG00000155100",197.985658654745,0.305800454634039,0.126135309678764,2.42438422209323,0.0153343720072406,0.0877509199854987
"ENSG00000185386",303.588927311553,0.482427236367355,0.199046048334238,2.42369662901955,0.0153634336722279,0.0878899133501324
"ENSG00000100599",615.708219139553,-0.341067461669895,0.140752683885444,-2.42316844165816,0.0153857908438875,0.0879904777609279
"ENSG00000178573",1432.42455938426,-0.634734633159183,0.261998658854809,-2.4226636729119,0.015407183506292,0.0880854654667391
"ENSG00000128016",1608.00868226122,0.341551303703593,0.14103025536643,2.42183000247827,0.0154425727200526,0.0882082155767767
"ENSG00000150712",791.767014671501,0.450338980066282,0.185950687876746,2.42181938237723,0.0154430240032326,0.0882082155767767
"ENSG00000183831",17.930122332952,-1.61132761030707,0.665286292677088,-2.42200632726573,0.0154350817932191,0.0882082155767767
"ENSG00000120992",451.353539792602,0.310873480264143,0.12836961225411,2.421706156195,0.0154478360793941,0.0882083415200131
"ENSG00000015153",229.952714103994,0.40633361098244,0.167808495497723,2.42141263335476,0.0154603168507714,0.0882522426555968
"ENSG00000085978",567.18300616381,0.284616199753561,0.117595223543781,2.42030408358888,0.0155075331531899,0.0884943362305522
"ENSG00000243759",145.650975479525,-0.428293468530394,0.17696821359391,-2.42017173498288,0.0155131787294635,0.088499128346676
"ENSG00000163449",8.77144063364815,-1.27760282208993,0.527950957311764,-2.41992708677955,0.0155236194161804,0.0885312640287899
"ENSG00000077147",5015.24394968457,0.241986650058041,0.100012167927046,2.41957208881383,0.0155387804215936,0.0885902914748128
"ENSG00000132823",893.20241008662,0.376059268399977,0.155458866068151,2.41902747595699,0.0155620646951171,0.0886407118343894
"ENSG00000182674",6.47196428454148,-2.48622043448911,1.02773831882477,-2.41911816359259,0.0155581853241399,0.0886407118343894
"ENSG00000262468",19.2080570544306,-1.02126598228058,0.422163003178553,-2.41912714897152,0.0155578010003479,0.0886407118343894
"ENSG00000169122",410.141188205205,-0.308981080148677,0.127750312956946,-2.41863266709029,0.0155789634676387,0.0887095275994329
"ENSG00000134287",2187.21518493606,0.254389190363515,0.105185372520185,2.41848447429987,0.0155853106432977,0.0887182366294674
"ENSG00000135046",9561.16284497053,0.453241587879912,0.187422943294913,2.41828230798152,0.0155939732030226,0.0887401163577443
"ENSG00000070495",291.477175802233,0.482771522405356,0.199680506432122,2.41771984171858,0.0156180964328029,0.0888499369200076
"ENSG00000087274",7392.77900975249,0.188393478116263,0.077950547405467,2.41683329221945,0.0156561857085436,0.0890391166840118
"ENSG00000114857",1522.70539115046,-0.31796887245458,0.131609297185463,-2.4160061580338,0.0156917959607275,0.0892140854019134
"ENSG00000261625",139.686185433125,0.606012146583895,0.250845588722002,2.41587723217052,0.015697352964369,0.0892181342095233
"ENSG00000131037",11.2349719254392,1.33375628487684,0.55215593547098,2.41554278274519,0.0157117765812329,0.089272559624623
"ENSG00000221843",39.5717396774855,-0.804979247970279,0.333268289753373,-2.4154090644687,0.01571754663763,0.0892777980666119
"ENSG00000079819",7277.48074586848,-0.281411929931737,0.116527246945079,-2.41498823073002,0.0157357181345836,0.08935345342225
"ENSG00000185634",28.6705489629954,-0.843659766973953,0.349465185876686,-2.41414538863866,0.0157721674243854,0.0895328184710412
"ENSG00000102575",34.588683583532,-1.38676570245857,0.574556155641125,-2.41362952749349,0.0157945128136192,0.0896320349654233
"ENSG00000071889",724.335028922357,0.238393782652602,0.0987908708859987,2.41311550869614,0.0158168060889971,0.0897308946792611
"ENSG00000204801",216.232396161096,-0.330103770961758,0.136817289198579,-2.41273433273948,0.0158333557635485,0.0897971193057422
"ENSG00000229852",62.6167770432317,-0.503856959429615,0.208912845133157,-2.41180459300368,0.0158737865499003,0.0899987005284524
"ENSG00000089060",922.967819659634,0.496618623494076,0.205998497460695,2.4107876009573,0.0159181155457384,0.0902222523160272
"ENSG00000136828",103.954832656323,-0.430772646488963,0.178718310759945,-2.41034421519113,0.0159374760452605,0.0903041911918377
"ENSG00000033627",792.834980087118,0.461439373251272,0.191473984424284,2.40993247536322,0.0159554732584636,0.0903415295948603
"ENSG00000081189",114.82029948937,-0.561510381602141,0.233004202825928,-2.40987233188078,0.015958103634806,0.0903415295948603
"ENSG00000147874",615.763731041858,0.24931755606373,0.10345741580115,2.40985679115484,0.0159587833707348,0.0903415295948603
"ENSG00000182329",5.08660990816054,-1.90293108585404,0.789722138518037,-2.40962104649239,0.0159690977308536,0.0903721372813981
"ENSG00000181381",683.801043306252,0.506858378903201,0.210446761627228,2.40848742448705,0.0160187781487772,0.0906254376681206
"ENSG00000144063",93.0865305014553,-1.1594204152476,0.481432107774222,-2.40827397368215,0.0160281477097885,0.0906505958463621
"ENSG00000089723",51.1148829427025,-0.584224361424032,0.242690782881274,-2.40727873752766,0.0160718978757514,0.090854537198829
"ENSG00000106018",4.26311255692112,2.01649947005971,0.837684836449365,2.40722928518904,0.0160740745150033,0.090854537198829
"ENSG00000186812",364.473743753288,-0.3137877840075,0.130376995249935,-2.4067726319813,0.0160941863035766,0.0909403009451866
"ENSG00000155189",244.858275050884,0.594131828903556,0.246962496490428,2.40575730058909,0.0161389825182563,0.0911654487956105
"ENSG00000074181",873.665377971232,0.57417938656159,0.238696895746454,2.40547487962093,0.0161514623393764,0.0911800058183986
"ENSG00000177337",90.7099321633656,0.464299824386324,0.193009254509818,2.40558322224237,0.016146673815153,0.0911800058183986
"ENSG00000110719",935.307585164289,0.370376474872874,0.153993687355301,2.40514063422824,0.0161662431742218,0.0912354790233819
"ENSG00000160050",52.2503904057135,-0.548841680100022,0.228325219288836,-2.403771610554,0.0162269076034407,0.0915310460668489
"ENSG00000232480",5.11985974212927,-2.03652762648129,0.84723485711083,-2.40373446558383,0.0162285563621103,0.0915310460668489
"ENSG00000125520",964.275181637329,-0.39403977644056,0.163961627206661,-2.4032438757387,0.0162503460544873,0.0916258795448205
"ENSG00000243156",360.858739516597,-0.556604870537093,0.231749890693441,-2.40174814698562,0.0163169380496247,0.0919731907510985
"ENSG00000136826",1268.25134728831,-0.728731367467403,0.303435757159289,-2.40160017490903,0.0163235389948075,0.0919822431424052
"ENSG00000140743",792.510607227341,0.477632423832694,0.198910282864601,2.40124551106199,0.0163393698875524,0.0920432843313788
"ENSG00000244414",313.560715816546,0.553595706747886,0.230571017416948,2.40097698726291,0.0163513647759653,0.0920826857337616
"ENSG00000233276",3844.998114064,0.372034258195083,0.154960955241723,2.4008257926311,0.0163581220047908,0.092092576190224
"ENSG00000237126",17.3030751253584,1.02292922931205,0.426264232786434,2.39975383959684,0.016406100399723,0.0923344556420839
"ENSG00000253741",9.98814034225157,-1.38645542445752,0.578082605994627,-2.39836903944209,0.0164682641631021,0.0926559989500534
"ENSG00000261705",42.389477620526,0.75427890688739,0.314518544288318,2.39820169775409,0.0164757901357389,0.092670029123284
"ENSG00000092847",976.60119989192,-0.23578525507646,0.0983757281651144,-2.39678281903761,0.0165397238405073,0.093001225808532
"ENSG00000100003",168.9979052334,0.542294678341564,0.226364244452431,2.39567286632816,0.0165898893457049,0.0932548267097546
"ENSG00000185860",4.3808989460788,2.46290948268737,1.02836555269769,2.39497470158007,0.0166215120651575,0.0934040722245578
"ENSG00000149115",7980.59865287648,0.282733743635172,0.118069719775324,2.3946338161316,0.0166369713756667,0.0934624246134538
"ENSG00000178401",29.6975316503142,-0.716813227711628,0.299363031950619,-2.39446141041847,0.0166447948599321,0.0934778582938855
"ENSG00000230333",40.8373487124725,0.75142454666371,0.31386337951882,2.39411347642949,0.016660593364142,0.0935380569514252
"ENSG00000090776",547.271140759993,-0.62076402426186,0.259341922599157,-2.39361233247786,0.0166833717542134,0.0935879918706038
"ENSG00000115457",1919.14220160302,2.09450482372188,0.875089452703673,2.39347510960245,0.0166896136834713,0.0935879918706038
"ENSG00000122557",807.803846406629,0.22519086477911,0.09409427282933,2.39324730409007,0.0166999805205976,0.0935879918706038
"ENSG00000185480",126.483017251928,-0.630294896636929,0.263343013112842,-2.39343694441154,0.0166913500880453,0.0935879918706038
"ENSG00000205476",112.054854886073,-0.669816351333407,0.279875477213325,-2.39326559798186,0.0166991478043636,0.0935879918706038
"ENSG00000207563",3.91837910384155,2.23546344634028,0.934021976362556,2.39337349967507,0.016694236989035,0.0935879918706038
"ENSG00000123154",63.9977333106108,0.470771942944767,0.196730172913319,2.39298291651578,0.0167120192006844,0.093624762458881
"ENSG00000179456",183.470703540503,-0.37616480705763,0.157201705288354,-2.39287993961411,0.016716710234309,0.093624762458881
"ENSG00000179981",627.23960887588,-0.67907685602583,0.283871180355958,-2.39220076928664,0.0167476782837838,0.0937696854958588
"ENSG00000079332",3435.43764558914,0.295747120806698,0.123656922018657,2.39167461051696,0.0167717040958776,0.0938756628953151
"ENSG00000165916",1431.35967482778,0.200257376040848,0.0837532831622219,2.39103911488423,0.0168007628598265,0.0940097380928915
"ENSG00000099219",591.151901476663,0.332437551359103,0.139076843670715,2.39031561678376,0.0168338994308438,0.0941665425331072
"ENSG00000101665",253.367268840457,0.304982188782505,0.12764517636167,2.38929662268135,0.0168806671616218,0.09439947943555
"ENSG00000105404",1776.18770918785,0.331457800525391,0.13874710190042,2.38893494700365,0.0168972940214327,0.0944637733468984
"ENSG00000079308",6236.35951480435,-0.251184772203918,0.105156632954911,-2.38867264142645,0.0169093616558414,0.0944738758775243
"ENSG00000159685",107.038550446553,-0.415029929333151,0.173744434432312,-2.38873797994858,0.0169063549835824,0.0944738758775243
"ENSG00000138030",24.0345746966739,0.953226049916821,0.399166939199726,2.38803857811448,0.0169385636288974,0.0946083255159675
"ENSG00000197497",60.0348253079566,-0.564789955436932,0.236530996136697,-2.38780525454061,0.0169493205496458,0.0946397022200509
"ENSG00000197070",298.327473395284,0.327157704040767,0.137040096001598,2.38731373945442,0.0169720004968754,0.0947376141709489
"ENSG00000138031",1091.78982589021,0.517731878794847,0.216879924867953,2.38718211982998,0.0169780783312347,0.0947428219605113
"ENSG00000126391",611.842543474344,0.408073963012992,0.171003879089055,2.38634331096359,0.0170168571242155,0.0949304525726833
"ENSG00000118526",5865.95403062704,0.524968107374348,0.220028266695077,2.38591211601856,0.0170368218348678,0.095013044848301
"ENSG00000107623",4138.02825603978,-0.869407882709147,0.364432463034064,-2.38564884003729,0.0170490218507879,0.0950235282633954
"ENSG00000184985",66.8379829605404,1.23944951704957,0.519530868052427,2.38570909500703,0.0170462290034289,0.0950235282633954
"ENSG00000132603",276.954964053192,0.397380992201169,0.166589036949976,2.38539701937586,0.0170606982075635,0.0950598358524305
"ENSG00000119718",371.903997245007,-0.458512502099228,0.192253340518111,-2.38493906458824,0.0170819505231101,0.0950919343661044
"ENSG00000130222",12.6109731120176,-1.78334497740793,0.747693287030592,-2.38512904735356,0.017073131172066,0.0950919343661044
"ENSG00000135452",424.408481507445,0.336743712588362,0.141189689548706,2.38504464217407,0.0170770489231587,0.0950919343661044
"ENSG00000131797",59.3791296900127,-0.536976869701677,0.225189367313943,-2.38455694470273,0.0170997013402131,0.0951619825264502
"ENSG00000197457",412.940877800119,-0.635635702381029,0.266581531959855,-2.38439511435004,0.0171072238081382,0.095175083512648
"ENSG00000236166",4.43059898789693,-2.19275494728069,0.919883101989827,-2.38373217481381,0.0171380699842357,0.0953178975414376
"ENSG00000247853",10.0776533741861,1.39973326322064,0.587345515921467,2.38315135687151,0.0171651351835088,0.0954396027790806
"ENSG00000133247",68.7915567832037,-0.479537380213844,0.201271747592095,-2.38253697277818,0.0171938053146989,0.0955124961900998
"ENSG00000136100",801.989707323353,0.276509546749448,0.116055023976426,2.38257282860598,0.0171921309549802,0.0955124961900998
"ENSG00000214106",89.0680690388689,-0.548602111601695,0.230249098985924,-2.38264607339564,0.0171887110872847,0.0955124961900998
"ENSG00000241549",74.7155998820853,-0.620366123425886,0.260431875120273,-2.38206680015412,0.0172157742069426,0.0956056942161783
"ENSG00000034693",267.259148020561,-0.404210225184252,0.16972314201074,-2.3815858014146,0.0172382744267503,0.0956792836783588
"ENSG00000084636",3032.37524605947,-0.550531839575433,0.231175017748359,-2.38145040470896,0.0172446126814267,0.0956792836783588
"ENSG00000089248",2009.94582677367,-0.187622487540744,0.0787845819945313,-2.38146199155778,0.0172440701924061,0.0956792836783588
"ENSG00000166532",725.191049029738,-0.285485708693249,0.119891558035615,-2.381199421968,0.0172563672110227,0.095715663310537
"ENSG00000215493",32.6160868118294,-0.891262016806623,0.374329983435214,-2.38095278563459,0.0172679250264725,0.0957509302506749
"ENSG00000149923",1075.33421194992,0.219277053841407,0.092108166936139,2.38064724481422,0.0172822526257588,0.095801529832435
